qidian,zhongdian,tian,xiaoshi,avg_sudu,cheliuliang
78000F,2002,2021/6/27,8,100.255,81
78000F,2002,2021/6/27,9,99.787,94
78000F,2002,2021/6/27,10,99.544,74
78000F,2002,2021/6/27,11,101.853,74
78000F,2002,2021/6/27,12,99.691,68
78000F,2002,2021/6/27,13,102.499,94
78000F,2002,2021/6/27,14,102.372,117
78000F,2002,2021/6/27,15,102.48,93
78000F,2002,2021/6/27,16,102.818,108
78000F,2002,2021/6/27,17,101.543,120
78000F,2002,2021/6/27,18,102.936,133
78000F,2002,2021/6/27,19,105.686,97
78000F,2002,2021/6/27,20,103.357,91
78000F,2002,2021/6/27,21,101.497,52
78000F,2002,2021/6/27,22,95.466,32
78000F,2002,2021/6/27,23,91.611,19
78000F,2002,2021/6/28,0,94.159,13
78000F,2002,2021/6/28,1,75.678,5
78000F,2002,2021/6/28,2,99.212,4
78000F,2002,2021/6/28,3,108.664,3
78000F,2002,2021/6/28,4,92.059,5
78000F,2002,2021/6/28,5,113.94,7
78000F,2002,2021/6/28,6,107.108,46
78000F,2002,2021/6/28,7,107.323,86
78000F,2002,2021/6/28,8,103.139,75
78000F,2002,2021/6/28,9,102.034,75
78000F,2002,2021/6/28,10,99.895,66
78000F,2002,2021/6/28,11,99.622,59
78000F,2002,2021/6/28,12,95.731,64
78000F,2002,2021/6/28,13,101.605,76
78000F,2002,2021/6/28,14,101.017,70
78000F,2002,2021/6/28,15,96.953,90
78000F,2002,2021/6/28,16,100.835,78
78000F,2002,2021/6/28,17,101.847,92
78000F,2002,2021/6/28,18,104.977,116
78000F,2002,2021/6/28,19,102.685,78
78000F,2002,2021/6/28,20,98.581,45
78000F,2002,2021/6/28,21,102.211,40
78000F,2002,2021/6/28,22,99.594,29
78000F,2002,2021/6/28,23,96.153,11
78000F,2002,2021/6/29,0,81.559,7
78000F,2002,2021/6/29,2,97.007,7
78000F,2002,2021/6/29,3,89.736,2
78000F,2002,2021/6/29,4,116.303,3
78000F,2002,2021/6/29,5,104.269,8
78000F,2002,2021/6/29,6,104.224,40
78000F,2002,2021/6/29,7,108.536,52
78000F,2002,2021/6/29,8,104.334,77
78000F,2002,2021/6/29,9,102.086,71
78000F,2002,2021/6/29,10,95.121,65
78000F,2002,2021/6/29,11,103.463,60
78000F,2002,2021/6/29,12,97.02,50
78000F,2002,2021/6/29,13,94.563,83
78000F,2002,2021/6/29,14,101.913,76
78000F,2002,2021/6/29,15,100.679,86
78000F,2002,2021/6/29,16,103.825,83
78000F,2002,2021/6/29,17,103.211,102
78000F,2002,2021/6/29,18,101.022,130
78000F,2002,2021/6/29,19,103.723,80
78000F,2002,2021/6/29,20,99.915,46
78000F,2002,2021/6/29,21,100.659,35
78000F,2002,2021/6/29,22,99.596,32
78000F,2002,2021/6/29,23,95.613,17
78000F,2002,2021/6/30,0,84.718,14
78000F,2002,2021/6/30,1,100.216,4
78000F,2002,2021/6/30,2,97.004,4
78000F,2002,2021/6/30,3,91.027,6
78000F,2002,2021/6/30,4,99.601,2
78000F,2002,2021/6/30,5,99.698,5
78000F,2002,2021/6/30,6,101.515,31
78000F,2002,2021/6/30,7,104.567,55
78000F,2002,2021/6/30,8,102.482,61
78000F,2002,2021/6/30,9,101.761,65
78000F,2002,2021/6/30,10,100.616,70
78000F,2002,2021/6/30,11,99.515,64
78000F,2002,2021/6/30,12,101.266,67
78000F,2002,2021/6/30,13,99.294,88
78000F,2002,2021/6/30,14,97.899,89
78000F,2002,2021/6/30,15,101.338,81
78000F,2002,2021/6/30,16,102.83,83
78000F,2002,2021/6/30,17,103.487,117
78000F,2002,2021/6/30,18,104.99,102
78000F,2002,2021/6/30,19,105.768,87
78000F,2002,2021/6/30,20,98.555,62
78000F,2002,2021/6/30,21,101.141,45
78000F,2002,2021/6/30,22,102.375,29
78000F,2002,2021/6/30,23,85.057,19
78000F,2002,2021/7/1,0,103.693,14
78000F,2002,2021/7/1,1,110.946,7
78000F,2002,2021/7/1,2,97.204,9
78000F,2002,2021/7/1,3,98.011,2
78000F,2002,2021/7/1,4,90.297,3
78000F,2002,2021/7/1,5,110.512,7
78000F,2002,2021/7/1,6,109.421,38
78000F,2002,2021/7/1,7,107.616,42
78000F,2002,2021/7/1,8,103.062,60
78000F,2002,2021/7/1,9,101.039,63
78000F,2002,2021/7/1,10,101.189,70
78000F,2002,2021/7/1,11,100.776,65
78000F,2002,2021/7/1,12,101.182,74
78000F,2002,2021/7/1,13,96.124,70
78000F,2002,2021/7/1,14,101.632,87
78000F,2002,2021/7/1,15,100.224,89
78000F,2002,2021/7/1,16,100.376,90
78000F,2002,2021/7/1,17,101.723,90
78000F,2002,2021/7/1,18,103.96,101
78000F,2002,2021/7/1,19,105.19,100
78000F,2002,2021/7/1,20,102.002,55
78000F,2002,2021/7/1,21,99.79,49
78000F,2002,2021/7/1,22,99.371,12
78000F,2002,2021/7/1,23,93.826,16
78000F,2002,2021/7/2,0,94.601,7
78000F,2002,2021/7/2,1,94.621,8
78000F,2002,2021/7/2,2,101.955,7
78000F,2002,2021/7/2,3,83.558,3
78000F,2002,2021/7/2,4,89.3,4
78000F,2002,2021/7/2,5,101.805,8
78000F,2002,2021/7/2,6,102.946,30
78000F,2002,2021/7/2,7,104.845,70
78000F,2002,2021/7/2,8,100.464,64
78000F,2002,2021/7/2,9,98.481,72
78000F,2002,2021/7/2,10,97.217,80
78000F,2002,2021/7/2,11,99.471,88
78000F,2002,2021/7/2,12,100.97,73
78000F,2002,2021/7/2,13,97.149,92
78000F,2002,2021/7/2,14,104.963,73
78000F,2002,2021/7/2,15,102.284,109
78000F,2002,2021/7/2,16,103.872,128
78000F,2002,2021/7/2,17,100.638,170
78000F,2002,2021/7/2,18,103.355,205
78000F,2002,2021/7/2,19,106.074,153
78000F,2002,2021/7/2,20,102.991,81
78000F,2002,2021/7/2,21,100.757,49
78000F,2002,2021/7/2,22,98.523,35
78000F,2002,2021/7/2,23,99.632,24
78000F,2002,2021/7/3,0,101.009,15
78000F,2002,2021/7/3,1,102.034,9
78000F,2002,2021/7/3,2,110.2,6
78000F,2002,2021/7/3,3,86.126,2
78000F,2002,2021/7/3,4,84.645,2
78000F,2002,2021/7/3,5,98.614,11
78000F,2002,2021/7/3,6,104.941,27
78000F,2002,2021/7/3,7,100.106,53
78000F,2002,2021/7/3,8,103.16,82
78000F,2002,2021/7/3,9,103.651,111
78000F,2002,2021/7/3,10,102.897,110
78000F,2002,2021/7/3,11,106.692,91
78000F,2002,2021/7/3,12,99.308,88
78000F,2002,2021/7/3,13,102.74,101
78000F,2002,2021/7/3,14,103.634,81
78000F,2002,2021/7/3,15,102.9,97
78000F,2002,2021/7/3,16,101.798,95
78000F,2002,2021/7/3,17,101.228,106
78000F,2002,2021/7/3,18,104.119,104
78000F,2002,2021/7/3,19,104.116,113
78000F,2002,2021/7/3,20,100.027,74
78000F,2002,2021/7/3,21,97.015,60
78000F,2002,2021/7/3,22,98.691,34
78000F,2002,2021/7/3,23,98.305,24
78000F,2002,2021/7/4,0,105.671,12
78000F,2002,2021/7/4,1,94.974,3
78000F,2002,2021/7/4,2,89.244,3
78000F,2002,2021/7/4,3,104.727,5
78000F,2002,2021/7/4,4,84.659,5
78000F,2002,2021/7/4,5,113.658,4
78000F,2002,2021/7/4,6,108.02,13
78000F,2002,2021/7/4,7,102.619,44
78000F,2002,2021/7/4,8,103.923,58
78000F,2002,2021/7/4,9,101.893,93
78000F,2002,2021/7/4,10,102.766,101
78000F,2002,2021/7/4,11,100.924,71
78000F,2002,2021/7/4,12,99.519,68
78000F,2002,2021/7/4,13,100.536,87
78000F,2002,2021/7/4,14,101.173,88
78000F,2002,2021/7/4,15,103.768,111
78000F,2002,2021/7/4,16,105.146,119
78000F,2002,2021/7/4,17,101.705,130
78000F,2002,2021/7/4,18,101.597,135
78000F,2002,2021/7/4,19,101.051,106
78000F,2002,2021/7/4,20,102.358,61
78000F,2002,2021/7/4,21,103.066,47
78000F,2002,2021/7/4,22,103.943,25
78000F,2002,2021/7/4,23,90.984,22
78000F,2002,2021/7/5,0,99.44,19
78000F,2002,2021/7/5,1,100.471,4
78000F,2002,2021/7/5,2,104.099,2
78000F,2002,2021/7/5,3,90.721,4
78000F,2002,2021/7/5,4,106.619,3
78000F,2002,2021/7/5,5,115.003,7
78000F,2002,2021/7/5,6,105.462,37
78000F,2002,2021/7/5,7,107.489,91
78000F,2002,2021/7/5,8,103.823,78
78000F,2002,2021/7/5,9,99.474,84
78000F,2002,2021/7/5,10,99.09,74
78000F,2002,2021/7/5,11,93.69,62
78000F,2002,2021/7/5,12,94.774,53
78000F,2002,2021/7/5,13,99.866,84
78000F,2002,2021/7/5,14,100.871,65
78000F,2002,2021/7/5,15,99.832,81
78000F,2002,2021/7/5,16,105.317,80
78000F,2002,2021/7/5,17,103.249,94
78000F,2002,2021/7/5,18,104.831,108
78000F,2002,2021/7/5,19,101.806,88
78000F,2002,2021/7/5,20,98.841,60
78000F,2002,2021/7/5,21,97.554,43
78000F,2002,2021/7/5,22,93.479,24
78000F,2002,2021/7/5,23,98.277,18
78000F,2002,2021/7/6,0,93.596,13
78000F,2002,2021/7/6,1,103.537,5
78000F,2002,2021/7/6,2,96.339,5
78000F,2002,2021/7/6,3,100.388,3
78000F,2002,2021/7/6,5,91.579,15
78000F,2002,2021/7/6,6,100.845,26
78000F,2002,2021/7/6,7,101.912,45
78000F,2002,2021/7/6,8,104.096,78
78000F,2002,2021/7/6,9,95.515,93
78000F,2002,2021/7/6,10,98.889,74
78000F,2002,2021/7/6,11,96.253,68
78000F,2002,2021/7/6,12,97.95,57
78000F,2002,2021/7/6,13,101.654,79
78000F,2002,2021/7/6,14,102.412,78
78000F,2002,2021/7/6,15,101.541,81
78000F,2002,2021/7/6,16,100.508,85
78000F,2002,2021/7/6,17,99.739,122
78000F,2002,2021/7/6,18,99.743,107
78000F,2002,2021/7/6,19,100.01,88
78000F,2002,2021/7/6,20,99.519,49
78000F,2002,2021/7/6,21,98.832,27
78000F,2002,2021/7/6,22,102.244,22
78000F,2002,2021/7/6,23,88.551,18
78000F,2002,2021/7/7,0,92.749,9
78000F,2002,2021/7/7,1,100.462,6
78000F,2002,2021/7/7,2,94.177,10
78000F,2002,2021/7/7,3,88.441,2
78000F,2002,2021/7/7,4,93.011,4
78000F,2002,2021/7/7,5,92.951,11
78000F,2002,2021/7/7,6,104.689,23
78000F,2002,2021/7/7,7,96.622,53
78000F,2002,2021/7/7,8,100.825,55
78000F,2002,2021/7/7,9,100.465,74
78000F,2002,2021/7/7,10,96.266,70
78000F,2002,2021/7/7,11,101.267,71
78000F,2002,2021/7/7,12,101.552,64
78000F,2002,2021/7/7,13,95.671,84
78000F,2002,2021/7/7,14,104.08,73
78000F,2002,2021/7/7,15,97.011,81
78000F,2002,2021/7/7,16,97.353,102
78000F,2002,2021/7/7,17,98.659,117
78000F,2002,2021/7/7,18,103.019,120
78000F,2002,2021/7/7,19,102.435,104
78000F,2002,2021/7/7,20,94.123,67
78000F,2002,2021/7/7,21,94.237,38
78000F,2002,2021/7/7,22,94.302,30
78000F,2002,2021/7/7,23,101.994,10
78000F,2002,2021/7/8,0,98.717,5
78000F,2002,2021/7/8,1,92.291,6
78000F,2002,2021/7/8,2,78.568,4
78000F,2002,2021/7/8,3,103.501,5
78000F,2002,2021/7/8,4,95.26,2
78000F,2002,2021/7/8,5,97.066,9
78000F,2002,2021/7/8,6,106.274,25
78000F,2002,2021/7/8,7,101.418,70
78000F,2002,2021/7/8,8,98.704,65
78000F,2002,2021/7/8,9,97.271,87
78000F,2002,2021/7/8,10,97.952,56
78000F,2002,2021/7/8,11,96.244,71
78000F,2002,2021/7/8,12,95.844,68
78000F,2002,2021/7/8,13,103.546,61
78000F,2002,2021/7/8,14,99.276,80
78000F,2002,2021/7/8,15,100.197,89
78000F,2002,2021/7/8,16,99.704,106
78000F,2002,2021/7/8,17,99.583,119
78000F,2002,2021/7/8,18,101.276,125
78000F,2002,2021/7/8,19,97.625,107
78000F,2002,2021/7/8,20,97.926,59
78000F,2002,2021/7/8,21,98.446,40
78000F,2002,2021/7/8,22,99.5,35
78000F,2002,2021/7/8,23,102.02,19
78000F,2002,2021/7/9,0,88.499,10
78000F,2002,2021/7/9,1,98.06,6
78000F,2002,2021/7/9,2,96.482,4
78000F,2002,2021/7/9,3,108.387,4
78000F,2002,2021/7/9,4,99.7,3
78000F,2002,2021/7/9,5,106.07,8
78000F,2002,2021/7/9,6,95.713,35
78000F,2002,2021/7/9,7,102.539,63
78000F,2002,2021/7/9,8,99.812,80
78000F,2002,2021/7/9,9,98.014,72
78000F,2002,2021/7/9,10,97.217,106
78000F,2002,2021/7/9,11,96.663,96
78000F,2002,2021/7/9,12,99.675,58
78000F,2002,2021/7/9,13,102.036,105
78000F,2002,2021/7/9,14,93.47,101
78000F,2002,2021/7/9,15,100.126,101
78000F,2002,2021/7/9,16,102.922,134
78000F,2002,2021/7/9,17,102.247,169
78000F,2002,2021/7/9,18,102.887,181
78000F,2002,2021/7/9,19,103.324,176
78000F,2002,2021/7/9,20,98.204,98
78000F,2002,2021/7/9,21,100.642,47
78000F,2002,2021/7/9,22,99.034,42
78000F,2002,2021/7/9,23,109.286,14
78000F,2002,2021/7/10,0,95.018,10
78000F,2002,2021/7/10,1,94.962,11
78000F,2002,2021/7/10,2,102.001,5
78000F,2002,2021/7/10,3,93.052,10
78000F,2002,2021/7/10,4,117.227,4
78000F,2002,2021/7/10,5,97.93,8
78000F,2002,2021/7/10,6,105.017,37
78000F,2002,2021/7/10,7,101.275,61
78000F,2002,2021/7/10,8,98.886,90
78000F,2002,2021/7/10,9,97.974,136
78000F,2002,2021/7/10,10,102.159,109
78000F,2002,2021/7/10,11,99.502,96
78000F,2002,2021/7/10,12,99.956,91
78000F,2002,2021/7/10,13,98.524,104
78000F,2002,2021/7/10,14,97.306,93
78000F,2002,2021/7/10,15,97.079,105
78000F,2002,2021/7/10,16,102.786,96
78000F,2002,2021/7/10,17,98.524,133
78000F,2002,2021/7/10,18,100.606,132
78000F,2002,2021/7/10,19,97.076,94
78000F,2002,2021/7/10,20,92.462,81
78000F,2002,2021/7/10,21,100.451,41
78000F,2002,2021/7/10,22,98.204,26
78000F,2002,2021/7/10,23,90.593,14
78000F,2002,2021/7/11,0,99.881,9
78000F,2002,2021/7/11,1,88.118,12
78000F,2002,2021/7/11,2,98.784,7
78000F,2002,2021/7/11,3,68.276,1
78000F,2002,2021/7/11,4,110.638,1
78000F,2002,2021/7/11,5,107.884,6
78000F,2002,2021/7/11,6,104.309,28
78000F,2002,2021/7/11,7,104.562,52
78000F,2002,2021/7/11,8,100.692,71
78000F,2002,2021/7/11,9,98.467,91
78000F,2002,2021/7/11,10,99.647,90
78000F,2002,2021/7/11,11,101.23,97
78000F,2002,2021/7/11,12,102.303,78
78000F,2002,2021/7/11,13,101.741,93
78000F,2002,2021/7/11,14,98.725,121
78000F,2002,2021/7/11,15,95.129,100
78000F,2002,2021/7/11,16,103.978,114
78000F,2002,2021/7/11,17,102.652,127
78000F,2002,2021/7/11,18,103.309,126
78000F,2002,2021/7/11,19,103.585,116
78000F,2002,2021/7/11,20,101.001,93
78000F,2002,2021/7/11,21,98.483,52
78000F,2002,2021/7/11,22,97.409,27
78000F,2002,2021/7/11,23,98.2,12
78000F,2002,2021/7/12,0,97.354,4
78000F,2002,2021/7/12,1,87.297,12
78000F,2002,2021/7/12,2,103.444,6
78000F,2002,2021/7/12,3,86.28,2
78000F,2002,2021/7/12,4,107.104,3
78000F,2002,2021/7/12,5,104.893,16
78000F,2002,2021/7/12,6,105.51,47
78000F,2002,2021/7/12,7,102.926,93
78000F,2002,2021/7/12,8,99.663,86
78000F,2002,2021/7/12,9,101.106,79
78000F,2002,2021/7/12,10,98.045,83
78000F,2002,2021/7/12,11,101.235,68
78000F,2002,2021/7/12,12,93.976,58
78000F,2002,2021/7/12,13,98.375,97
78000F,2002,2021/7/12,14,99.033,76
78000F,2002,2021/7/12,15,97.578,101
78000F,2002,2021/7/12,16,100.545,112
78000F,2002,2021/7/12,17,96.494,111
78000F,2002,2021/7/12,18,98.373,122
78000F,2002,2021/7/12,19,100.178,105
78000F,2002,2021/7/12,20,94.503,67
78000F,2002,2021/7/12,21,94.086,48
78000F,2002,2021/7/12,22,95.803,24
78000F,2002,2021/7/12,23,96.933,14
78000F,2002,2021/7/13,0,87.259,16
78000F,2002,2021/7/13,1,92.167,4
78000F,2002,2021/7/13,2,96.571,9
78000F,2002,2021/7/13,3,92.563,4
78000F,2002,2021/7/13,4,110.89,1
78000F,2002,2021/7/13,5,100.504,10
78000F,2002,2021/7/13,6,104.12,42
78000F,2002,2021/7/13,7,105.182,72
78000F,2002,2021/7/13,8,100.596,77
78000F,2002,2021/7/13,9,100.845,92
78000F,2002,2021/7/13,10,100.597,77
78000F,2002,2021/7/13,11,95.407,74
78000F,2002,2021/7/13,12,94.798,68
78000F,2002,2021/7/13,13,95.656,90
78000F,2002,2021/7/13,14,92.131,84
78000F,2002,2021/7/13,15,97.675,95
78000F,2002,2021/7/13,16,98.899,84
78000F,2002,2021/7/13,17,100.882,104
78000F,2002,2021/7/13,18,100.914,108
78000F,2002,2021/7/13,19,101.021,110
78000F,2002,2021/7/13,20,95.167,78
78000F,2002,2021/7/13,21,95.825,48
78000F,2002,2021/7/13,22,97.283,25
78000F,2002,2021/7/13,23,98.47,19
78000F,2002,2021/7/14,0,83.711,9
78000F,2002,2021/7/14,1,99.327,7
78000F,2002,2021/7/14,2,95.933,9
78000F,2002,2021/7/14,3,89.546,2
78000F,2002,2021/7/14,4,97.104,6
78000F,2002,2021/7/14,5,74.55,8
78000F,2002,2021/7/14,6,101.419,37
78000F,2002,2021/7/14,7,102.458,65
78000F,2002,2021/7/14,8,99.333,77
78000F,2002,2021/7/14,9,96.826,69
78000F,2002,2021/7/14,10,96.899,94
78000F,2002,2021/7/14,11,97.1,88
78000F,2002,2021/7/14,12,102.116,68
78000F,2002,2021/7/14,13,97.744,80
78000F,2002,2021/7/14,14,88.57,81
78000F,2002,2021/7/14,15,99.085,109
78000F,2002,2021/7/14,16,98.563,112
78000F,2002,2021/7/14,17,99.296,115
78000F,2002,2021/7/14,18,104.334,130
78000F,2002,2021/7/14,19,99.803,96
78000F,2002,2021/7/14,20,97.272,66
78000F,2002,2021/7/14,21,94.274,37
78000F,2002,2021/7/14,22,94.813,24
78000F,2002,2021/7/14,23,91.574,16
78000F,2002,2021/7/15,0,95.111,16
78000F,2002,2021/7/15,1,87.387,7
78000F,2002,2021/7/15,2,100.966,9
78000F,2002,2021/7/15,3,103.625,3
78000F,2002,2021/7/15,4,102.395,9
78000F,2002,2021/7/15,5,98.32,5
78000F,2002,2021/7/15,6,104.459,25
78000F,2002,2021/7/15,7,103.572,65
78000F,2002,2021/7/15,8,103.388,69
78000F,2002,2021/7/15,9,101.635,70
78000F,2002,2021/7/15,10,96.91,97
78000F,2002,2021/7/15,11,89.087,95
78000F,2002,2021/7/15,12,94.247,79
78000F,2002,2021/7/15,13,100.503,96
78000F,2002,2021/7/15,14,96.299,89
78000F,2002,2021/7/15,15,93.883,103
78000F,2002,2021/7/15,16,98.773,119
78000F,2002,2021/7/15,17,98.392,121
78000F,2002,2021/7/15,18,101.756,137
78000F,2002,2021/7/15,19,100.729,97
78000F,2002,2021/7/15,20,98.432,67
78000F,2002,2021/7/15,21,97.055,39
78000F,2002,2021/7/15,22,98.233,26
78000F,2002,2021/7/15,23,95.102,22
78000F,2002,2021/7/16,0,101.277,15
78000F,2002,2021/7/16,1,97.883,11
78000F,2002,2021/7/16,2,92.791,4
78000F,2002,2021/7/16,3,79.45,2
78000F,2002,2021/7/16,4,74.31,2
78000F,2002,2021/7/16,5,107.116,8
78000F,2002,2021/7/16,6,100.349,29
78000F,2002,2021/7/16,7,105.443,49
78000F,2002,2021/7/16,8,97.243,88
78000F,2002,2021/7/16,9,103.086,73
78000F,2002,2021/7/16,10,97.676,95
78000F,2002,2021/7/16,11,101.363,87
78000F,2002,2021/7/16,12,100.593,81
78000F,2002,2021/7/16,13,95.595,90
78000F,2002,2021/7/16,14,100.298,93
78000F,2002,2021/7/16,15,101.728,122
78000F,2002,2021/7/16,16,99.919,149
78000F,2002,2021/7/16,17,103.05,190
78000F,2002,2021/7/16,18,102.52,198
78000F,2002,2021/7/16,19,103.793,166
78000F,2002,2021/7/16,20,98.711,106
78000F,2002,2021/7/16,21,101.13,55
78000F,2002,2021/7/16,22,91.845,48
78000F,2002,2021/7/16,23,98.684,24
78000F,2002,2021/7/17,0,90.236,19
78000F,2002,2021/7/17,1,90.577,7
78000F,2002,2021/7/17,2,99.895,7
78000F,2002,2021/7/17,3,91.45,7
78000F,2002,2021/7/17,4,100.82,8
78000F,2002,2021/7/17,5,98.68,22
78000F,2002,2021/7/17,6,102.834,47
78000F,2002,2021/7/17,7,98.461,76
78000F,2002,2021/7/17,8,102.027,95
78000F,2002,2021/7/17,9,100.527,124
78000F,2002,2021/7/17,10,104.392,126
78000F,2002,2021/7/17,11,102.541,99
78000F,2002,2021/7/17,12,98.812,117
78000F,2002,2021/7/17,13,102.708,91
78000F,2002,2021/7/17,14,98.196,117
78000F,2002,2021/7/17,15,100.393,118
78000F,2002,2021/7/17,16,98.754,112
78000F,2002,2021/7/17,17,103.5,126
78000F,2002,2021/7/17,18,102.624,119
78000F,2002,2021/7/17,19,101.811,108
78000F,2002,2021/7/17,20,102.227,87
78000F,2002,2021/7/17,21,97.571,67
78000F,2002,2021/7/17,22,98.852,27
78000F,2002,2021/7/17,23,98.082,22
78000F,2002,2021/7/18,0,101.537,9
78000F,2002,2021/7/18,1,95.457,14
78000F,2002,2021/7/18,2,104.89,3
78000F,2002,2021/7/18,3,91.695,6
78000F,2002,2021/7/18,4,111.613,5
78000F,2002,2021/7/18,5,113.708,4
78000F,2002,2021/7/18,6,105.232,39
78000F,2002,2021/7/18,7,104.813,56
78000F,2002,2021/7/18,8,101.258,84
78000F,2002,2021/7/18,9,97.456,114
78000F,2002,2021/7/18,10,96.42,123
78000F,2002,2021/7/18,11,103.084,98
78000F,2002,2021/7/18,12,98.671,84
78000F,2002,2021/7/18,13,97.921,98
78000F,2002,2021/7/18,14,94.835,118
78000F,2002,2021/7/18,15,92.866,129
78000F,2002,2021/7/18,16,95.598,136
78000F,2002,2021/7/18,17,100.681,128
78000F,2002,2021/7/18,18,102.911,134
78000F,2002,2021/7/18,19,100.373,117
78000F,2002,2021/7/18,20,98.528,93
78000F,2002,2021/7/18,21,97.933,55
78000F,2002,2021/7/18,22,97.645,25
78000F,2002,2021/7/18,23,99.297,29
78000F,2002,2021/7/19,0,95.347,17
78000F,2002,2021/7/19,1,92.405,10
78000F,2002,2021/7/19,2,86.216,7
78000F,2002,2021/7/19,3,95.355,3
78000F,2002,2021/7/19,4,81.632,4
78000F,2002,2021/7/19,5,105.976,10
78000F,2002,2021/7/19,6,105.462,30
78000F,2002,2021/7/19,7,104.585,56
78000F,2002,2021/7/19,8,99.65,76
78000F,2002,2021/7/19,9,100.173,90
78000F,2002,2021/7/19,10,101.69,104
78000F,2002,2021/7/19,11,99.491,107
78000F,2002,2021/7/19,12,99.755,91
78000F,2002,2021/7/19,13,99.179,76
78000F,2002,2021/7/19,14,98.136,99
78000F,2002,2021/7/19,15,97.598,117
78000F,2002,2021/7/19,16,86.654,132
78000F,2002,2021/7/19,17,75.92,123
78000F,2002,2021/7/19,18,102.021,142
78000F,2002,2021/7/19,19,101.791,103
78000F,2002,2021/7/19,20,96.006,96
78000F,2002,2021/7/19,21,94.745,70
78000F,2002,2021/7/19,22,98.731,40
78000F,2002,2021/7/19,23,88.733,17
78000F,2002,2021/7/20,0,96.63,15
78000F,2002,2021/7/20,1,95.777,12
78000F,2002,2021/7/20,2,103.194,5
78000F,2002,2021/7/20,3,93.577,3
78000F,2002,2021/7/20,4,98.115,5
78000F,2002,2021/7/20,5,104.121,8
78000F,2002,2021/7/20,6,108.74,29
78000F,2002,2021/7/20,7,104.473,50
78000F,2002,2021/7/20,8,102.199,62
78000F,2002,2021/7/20,9,98.239,79
78000F,2002,2021/7/20,10,97.723,112
78000F,2002,2021/7/20,11,97.531,102
78000F,2002,2021/7/20,12,97.259,110
78000F,2002,2021/7/20,13,99.881,88
78000F,2002,2021/7/20,14,103.795,107
78000F,2002,2021/7/20,15,104.441,108
78000F,2002,2021/7/20,16,104.833,135
78000F,2002,2021/7/20,17,101.585,150
78000F,2002,2021/7/20,18,102.546,125
78000F,2002,2021/7/20,19,101.414,125
78000F,2002,2021/7/20,20,94.612,133
78000F,2002,2021/7/20,21,100.339,63
78000F,2002,2021/7/20,22,96.443,37
78000F,2002,2021/7/20,23,93.428,18
78000F,2002,2021/7/21,0,95.419,16
78000F,2002,2021/7/21,1,93.868,4
78000F,2002,2021/7/21,2,104.193,8
78000F,2002,2021/7/21,3,99.18,6
78000F,2002,2021/7/21,4,102.999,5
78000F,2002,2021/7/21,5,97.028,12
78000F,2002,2021/7/21,6,103.822,38
78000F,2002,2021/7/21,7,106.597,85
78000F,2002,2021/7/21,8,98.936,91
78000F,2002,2021/7/21,9,96.793,97
78000F,2002,2021/7/21,10,101.154,95
78000F,2002,2021/7/21,11,98.946,57
78000F,2002,2021/7/21,12,98.117,54
78000F,2002,2021/7/21,13,99.43,89
78000F,2002,2021/7/21,14,99.304,82
78000F,2002,2021/7/21,15,96.269,82
78000F,2002,2021/7/21,16,97.317,109
78000F,2002,2021/7/21,17,98.552,115
78000F,2002,2021/7/21,18,104.267,80
78000F,2002,2021/7/21,19,101.615,78
78000F,2002,2021/7/21,20,96.806,48
78000F,2002,2021/7/21,21,97.116,24
78000F,2002,2021/7/21,22,99.181,27
78000F,2002,2021/7/21,23,96.143,7
78000F,2002,2021/7/22,0,90.484,1
78000F,2002,2021/7/22,1,87.22,3
78000F,2002,2021/7/22,2,83.16,6
78000F,2002,2021/7/22,4,97.502,3
78000F,2002,2021/7/22,5,109.484,4
78000F,2002,2021/7/22,6,106.055,22
78000F,2002,2021/7/22,7,101.062,55
78000F,2002,2021/7/22,8,100.891,51
78000F,2002,2021/7/22,9,96.078,50
78000F,2002,2021/7/22,10,94.327,64
78000F,2002,2021/7/22,11,94.441,39
78000F,2002,2021/7/22,12,98.519,30
78000F,2002,2021/7/22,13,98.456,34
78000F,2002,2021/7/22,14,98.758,46
78000F,2002,2021/7/22,15,98.813,42
78000F,2002,2021/7/22,16,97.443,37
78000F,2002,2021/7/22,17,94.094,45
78000F,2002,2021/7/22,18,96.792,39
78000F,2002,2021/7/22,19,97.316,34
78000F,2002,2021/7/22,20,102.437,20
78000F,2002,2021/7/22,21,94.111,6
78000F,2002,2021/7/22,22,102.443,9
78000F,2002,2021/7/22,23,93.837,13
78000F,2002,2021/7/23,0,103.473,2
78000F,2002,2021/7/23,1,76.97,2
78000F,2002,2021/7/23,2,102.127,3
78000F,2002,2021/7/23,4,97.245,3
78000F,2002,2021/7/23,5,90.822,1
78000F,2002,2021/7/23,6,101.224,16
78000F,2002,2021/7/23,7,100.665,18
78000F,2002,2021/7/23,8,98.234,32
78000F,2002,2021/7/23,9,94.221,33
78000F,2002,2021/7/23,10,99.817,18
78000F,2002,2021/7/23,11,97.334,34
78000F,2002,2021/7/23,12,94.97,39
78000F,2002,2021/7/23,13,89.979,31
78000F,2002,2021/7/23,14,101.423,35
78000F,2002,2021/7/23,15,104.176,44
78000F,2002,2021/7/23,16,97.938,46
78000F,2002,2021/7/23,17,102.25,57
78000F,2002,2021/7/23,18,103.535,63
78000F,2002,2021/7/23,19,100.649,53
78000F,2002,2021/7/23,20,97.303,17
78000F,2002,2021/7/23,21,90.487,22
