出口站点,日期,小时,分钟,车流量
2011,2021/8/29,17,40,1
2011,2021/8/29,17,50,1
2011,2021/8/29,17,55,2
2011,2021/8/29,18,5,1
2011,2021/8/29,18,10,3
2011,2021/8/29,18,20,1
2011,2021/8/29,18,40,1
2011,2021/8/29,18,55,1
2011,2021/8/29,19,0,1
2011,2021/8/29,19,5,1
2011,2021/8/29,19,20,1
2011,2021/8/29,19,25,3
2011,2021/8/29,19,30,3
2011,2021/8/29,19,35,1
2011,2021/8/29,19,45,1
2011,2021/8/29,20,0,1
2011,2021/8/29,20,10,1
2011,2021/8/29,20,30,1
2011,2021/8/29,20,40,1
2011,2021/8/29,21,20,1
2011,2021/8/29,21,25,1
2011,2021/8/29,21,35,1
2011,2021/8/29,21,55,1
2011,2021/8/29,22,15,1
2011,2021/8/29,22,45,1
2011,2021/8/30,0,5,1
2011,2021/8/30,0,15,1
2011,2021/8/30,0,50,2
2011,2021/8/30,2,55,1
2011,2021/8/30,4,35,1
2011,2021/8/30,6,0,1
2011,2021/8/30,6,5,1
2011,2021/8/30,6,10,1
2011,2021/8/30,7,15,2
2011,2021/8/30,7,25,1
2011,2021/8/30,7,50,1
2011,2021/8/30,8,10,1
2011,2021/8/30,8,25,1
2011,2021/8/30,8,35,1
2011,2021/8/30,8,45,1
2011,2021/8/30,8,50,1
2011,2021/8/30,9,0,1
2011,2021/8/30,9,5,2
2011,2021/8/30,9,10,3
2011,2021/8/30,9,25,1
2011,2021/8/30,9,30,2
2011,2021/8/30,9,50,1
2011,2021/8/30,10,0,1
2011,2021/8/30,10,10,1
2011,2021/8/30,10,15,1
2011,2021/8/30,10,25,1
2011,2021/8/30,10,40,2
2011,2021/8/30,10,45,1
2011,2021/8/30,10,50,1
2011,2021/8/30,10,55,1
2011,2021/8/30,11,0,2
2011,2021/8/30,11,10,2
2011,2021/8/30,11,20,1
2011,2021/8/30,11,40,1
2011,2021/8/30,11,55,1
2011,2021/8/30,12,0,1
2011,2021/8/30,12,5,2
2011,2021/8/30,12,20,1
2011,2021/8/30,12,30,3
2011,2021/8/30,12,45,2
2011,2021/8/30,12,50,2
2011,2021/8/30,13,0,1
2011,2021/8/30,13,5,2
2011,2021/8/30,13,20,1
2011,2021/8/30,13,30,1
2011,2021/8/30,13,35,1
2011,2021/8/30,13,40,1
2011,2021/8/30,13,45,1
2011,2021/8/30,13,50,1
2011,2021/8/30,14,0,1
2011,2021/8/30,14,10,1
2011,2021/8/30,14,25,1
2011,2021/8/30,14,35,1
2011,2021/8/30,14,45,3
2011,2021/8/30,14,55,1
2011,2021/8/30,15,25,1
2011,2021/8/30,15,40,2
2011,2021/8/30,15,50,2
2011,2021/8/30,15,55,1
2011,2021/8/30,16,20,1
2011,2021/8/30,16,45,1
2011,2021/8/30,16,50,2
2011,2021/8/30,17,0,2
2011,2021/8/30,17,5,1
2011,2021/8/30,17,20,1
2011,2021/8/30,17,25,2
2011,2021/8/30,17,40,2
2011,2021/8/30,18,0,1
2011,2021/8/30,18,5,2
2011,2021/8/30,18,10,1
2011,2021/8/30,18,15,2
2011,2021/8/30,18,20,1
2011,2021/8/30,18,30,3
2011,2021/8/30,18,35,1
2011,2021/8/30,18,40,1
2011,2021/8/30,18,55,2
2011,2021/8/30,19,5,2
2011,2021/8/30,19,20,1
2011,2021/8/30,19,25,1
2011,2021/8/30,19,45,1
2011,2021/8/30,20,0,2
2011,2021/8/30,20,20,1
2011,2021/8/30,20,55,1
2011,2021/8/30,21,40,1
2011,2021/8/30,21,50,2
2011,2021/8/30,22,30,1
2011,2021/8/30,22,55,2
2011,2021/8/30,23,10,1
2011,2021/8/31,1,20,1
2011,2021/8/31,2,25,1
2011,2021/8/31,4,0,1
2011,2021/8/31,6,5,1
2011,2021/8/31,7,15,1
2011,2021/8/31,7,45,1
2011,2021/8/31,7,50,1
2011,2021/8/31,8,35,1
2011,2021/8/31,8,40,2
2011,2021/8/31,8,55,1
2011,2021/8/31,9,20,1
2011,2021/8/31,9,30,1
2011,2021/8/31,9,35,1
2011,2021/8/31,10,0,1
2011,2021/8/31,10,5,2
2011,2021/8/31,10,15,1
2011,2021/8/31,10,20,1
2011,2021/8/31,10,35,1
2011,2021/8/31,10,40,1
2011,2021/8/31,10,55,1
2011,2021/8/31,11,15,2
2011,2021/8/31,11,50,1
2011,2021/8/31,12,0,1
2011,2021/8/31,12,5,1
2011,2021/8/31,12,35,1
2011,2021/8/31,13,0,2
2011,2021/8/31,13,5,1
2011,2021/8/31,13,10,1
2011,2021/8/31,13,15,1
2011,2021/8/31,13,20,1
2011,2021/8/31,13,45,2
2011,2021/8/31,13,50,3
2011,2021/8/31,13,55,1
2011,2021/8/31,14,0,1
2011,2021/8/31,14,5,2
2011,2021/8/31,14,20,1
2011,2021/8/31,14,30,1
2011,2021/8/31,14,35,1
2011,2021/8/31,14,45,1
2011,2021/8/31,14,50,1
2011,2021/8/31,15,0,2
2011,2021/8/31,15,5,1
2011,2021/8/31,15,15,1
2011,2021/8/31,15,25,1
2011,2021/8/31,15,30,1
2011,2021/8/31,15,55,1
2011,2021/8/31,16,10,1
2011,2021/8/31,16,30,1
2011,2021/8/31,16,40,2
2011,2021/8/31,16,50,2
2011,2021/8/31,17,10,1
2011,2021/8/31,17,15,1
2011,2021/8/31,17,20,1
2011,2021/8/31,17,25,1
2011,2021/8/31,17,30,2
2011,2021/8/31,17,45,1
2011,2021/8/31,17,50,3
2011,2021/8/31,17,55,1
2011,2021/8/31,18,5,1
2011,2021/8/31,18,15,1
2011,2021/8/31,18,20,1
2011,2021/8/31,18,25,1
2011,2021/8/31,18,35,1
2011,2021/8/31,18,55,1
2011,2021/8/31,19,0,2
2011,2021/8/31,19,5,1
2011,2021/8/31,19,15,2
2011,2021/8/31,19,20,1
2011,2021/8/31,19,25,1
2011,2021/8/31,19,35,2
2011,2021/8/31,19,45,1
2011,2021/8/31,20,20,1
2011,2021/8/31,20,25,2
2011,2021/8/31,20,35,1
2011,2021/8/31,20,40,1
2011,2021/8/31,21,0,1
2011,2021/8/31,21,50,2
2011,2021/8/31,22,0,1
2011,2021/8/31,22,20,1
2011,2021/8/31,22,40,2
2011,2021/8/31,23,10,1
2012,2021/5/6,0,0,1
2012,2021/5/6,0,20,1
2012,2021/5/6,1,15,1
2012,2021/5/6,1,40,1
2012,2021/5/6,4,35,1
2012,2021/5/6,5,10,1
2012,2021/5/6,5,40,1
2012,2021/5/6,5,50,1
2012,2021/5/6,5,55,1
2012,2021/5/6,6,0,1
2012,2021/5/6,8,10,2
2012,2021/5/6,8,25,1
2012,2021/5/6,8,30,1
2012,2021/5/6,8,55,1
2012,2021/5/6,9,10,1
2012,2021/5/6,9,25,2
2012,2021/5/6,9,30,1
2012,2021/5/6,9,50,1
2012,2021/5/6,10,0,1
2012,2021/5/6,10,30,1
2012,2021/5/6,10,50,1
2012,2021/5/6,11,0,1
2012,2021/5/6,11,20,1
2012,2021/5/6,11,55,1
2012,2021/5/6,12,0,1
2012,2021/5/6,12,25,3
2012,2021/5/6,13,0,1
2012,2021/5/6,13,5,2
2012,2021/5/6,13,10,1
2012,2021/5/6,13,20,2
2012,2021/5/6,13,25,1
2012,2021/5/6,13,35,1
2012,2021/5/6,14,30,1
2012,2021/5/6,15,20,1
2012,2021/5/6,15,25,2
2012,2021/5/6,15,35,1
2012,2021/5/6,15,50,1
2012,2021/5/6,16,10,1
2012,2021/5/6,16,35,1
2012,2021/5/6,16,55,1
2012,2021/5/6,17,30,2
2012,2021/5/6,17,40,5
2012,2021/5/6,17,45,3
2012,2021/5/6,17,50,3
2012,2021/5/6,17,55,1
2012,2021/5/6,18,10,4
2012,2021/5/6,18,15,3
2012,2021/5/6,18,20,1
2012,2021/5/6,18,25,1
2012,2021/5/6,18,45,1
2012,2021/5/6,18,55,1
2012,2021/5/6,19,45,1
2012,2021/5/6,21,15,1
2012,2021/5/6,21,35,1
2012,2021/5/6,23,25,2
2012,2021/5/6,23,45,1
2012,2021/5/7,5,45,1
2012,2021/5/7,5,55,1
2012,2021/5/7,6,0,1
2012,2021/5/7,8,10,1
2012,2021/5/7,8,25,1
2012,2021/5/7,8,40,1
2012,2021/5/7,8,45,1
2012,2021/5/7,9,0,1
2012,2021/5/7,9,15,1
2012,2021/5/7,9,25,2
2012,2021/5/7,9,30,1
2012,2021/5/7,10,0,1
2012,2021/5/7,10,15,1
2012,2021/5/7,10,30,1
2012,2021/5/7,11,5,1
2012,2021/5/7,11,10,1
2012,2021/5/7,11,25,1
2012,2021/5/7,11,30,1
2012,2021/5/7,12,5,1
2012,2021/5/7,12,15,2
2012,2021/5/7,13,20,2
2012,2021/5/7,13,25,1
2012,2021/5/7,13,45,1
2012,2021/5/7,13,50,1
2012,2021/5/7,14,10,1
2012,2021/5/7,14,20,1
2012,2021/5/7,14,45,1
2012,2021/5/7,15,0,1
2012,2021/5/7,15,55,1
2012,2021/5/7,17,5,1
2012,2021/5/7,17,20,1
2012,2021/5/7,17,30,1
2012,2021/5/7,17,35,1
2012,2021/5/7,17,40,1
2012,2021/5/7,17,45,5
2012,2021/5/7,17,50,3
2012,2021/5/7,18,10,5
2012,2021/5/7,18,15,1
2012,2021/5/7,18,20,1
2012,2021/5/7,18,25,1
2012,2021/5/7,18,45,1
2012,2021/5/7,19,25,1
2012,2021/5/7,21,20,1
2012,2021/5/7,22,15,1
2012,2021/5/7,23,25,3
2012,2021/5/7,23,45,1
2012,2021/5/8,5,50,1
2012,2021/5/8,5,55,2
2012,2021/5/8,6,5,1
2012,2021/5/8,6,50,1
2012,2021/5/8,7,0,1
2012,2021/5/8,7,15,2
2012,2021/5/8,7,45,1
2012,2021/5/8,8,5,1
2012,2021/5/8,8,55,1
2012,2021/5/8,9,0,1
2012,2021/5/8,9,5,1
2012,2021/5/8,9,20,1
2012,2021/5/8,9,25,2
2012,2021/5/8,9,40,1
2012,2021/5/8,9,45,1
2012,2021/5/8,9,50,1
2012,2021/5/8,10,0,1
2012,2021/5/8,10,30,1
2012,2021/5/8,11,15,1
2012,2021/5/8,11,25,1
2012,2021/5/8,11,50,1
2012,2021/5/8,12,50,1
2012,2021/5/8,12,55,1
2012,2021/5/8,13,20,1
2012,2021/5/8,13,25,1
2012,2021/5/8,13,30,1
2012,2021/5/8,13,55,1
2012,2021/5/8,14,0,1
2012,2021/5/8,14,20,1
2012,2021/5/8,14,25,1
2012,2021/5/8,14,35,1
2012,2021/5/8,14,40,1
2012,2021/5/8,14,50,1
2012,2021/5/8,15,35,1
2012,2021/5/8,16,20,1
2012,2021/5/8,16,30,1
2012,2021/5/8,16,50,1
2012,2021/5/8,17,0,2
2012,2021/5/8,17,30,1
2012,2021/5/8,17,35,1
2012,2021/5/8,17,40,5
2012,2021/5/8,17,45,2
2012,2021/5/8,17,50,3
2012,2021/5/8,18,5,2
2012,2021/5/8,18,10,5
2012,2021/5/8,18,15,4
2012,2021/5/8,18,25,1
2012,2021/5/8,18,45,1
2012,2021/5/8,19,5,1
2012,2021/5/8,19,55,1
2012,2021/5/8,21,15,1
2012,2021/5/8,22,5,1
2012,2021/5/8,23,25,1
2012,2021/5/8,23,30,1
2012,2021/5/9,5,55,2
2012,2021/5/9,6,5,1
2012,2021/5/9,6,50,1
2012,2021/5/9,8,5,1
2012,2021/5/9,8,10,1
2012,2021/5/9,8,25,2
2012,2021/5/9,8,50,1
2012,2021/5/9,9,25,3
2012,2021/5/9,9,40,1
2012,2021/5/9,9,50,1
2012,2021/5/9,10,0,1
2012,2021/5/9,10,30,1
2012,2021/5/9,10,40,1
2012,2021/5/9,10,45,1
2012,2021/5/9,11,30,1
2012,2021/5/9,13,20,1
2012,2021/5/9,13,30,1
2012,2021/5/9,13,35,1
2012,2021/5/9,13,45,1
2012,2021/5/9,14,40,1
2012,2021/5/9,14,55,1
2012,2021/5/9,15,20,1
2012,2021/5/9,15,25,1
2012,2021/5/9,15,35,1
2012,2021/5/9,15,40,2
2012,2021/5/9,16,30,1
2012,2021/5/9,16,40,1
2012,2021/5/9,16,55,1
2012,2021/5/9,17,0,1
2012,2021/5/9,17,15,1
2012,2021/5/9,17,40,2
2012,2021/5/9,17,50,2
2012,2021/5/9,18,0,1
2012,2021/5/9,18,10,2
2012,2021/5/9,18,25,1
2012,2021/5/9,19,55,1
2012,2021/5/9,20,5,1
2012,2021/5/9,20,25,1
2012,2021/5/9,21,15,2
2012,2021/5/9,21,30,1
2012,2021/5/9,23,20,1
2012,2021/5/9,23,25,1
2012,2021/5/9,23,30,1
2012,2021/5/10,0,25,1
2012,2021/5/10,1,0,1
2012,2021/5/10,2,15,1
2012,2021/5/10,3,0,1
2012,2021/5/10,3,5,1
2012,2021/5/10,3,25,1
2012,2021/5/10,5,0,1
2012,2021/5/10,5,30,2
2012,2021/5/10,5,35,2
2012,2021/5/10,5,40,1
2012,2021/5/10,5,55,1
2012,2021/5/10,6,0,1
2012,2021/5/10,6,5,1
2012,2021/5/10,6,10,1
2012,2021/5/10,6,35,1
2012,2021/5/10,6,50,1
2012,2021/5/10,7,40,1
2012,2021/5/10,8,0,1
2012,2021/5/10,8,5,1
2012,2021/5/10,8,15,1
2012,2021/5/10,8,30,1
2012,2021/5/10,8,35,1
2012,2021/5/10,9,10,2
2012,2021/5/10,9,15,1
2012,2021/5/10,9,25,2
2012,2021/5/10,9,55,1
2012,2021/5/10,11,15,1
2012,2021/5/10,11,20,1
2012,2021/5/10,11,30,1
2012,2021/5/10,12,10,1
2012,2021/5/10,12,15,1
2012,2021/5/10,13,30,1
2012,2021/5/10,13,45,1
2012,2021/5/10,14,5,1
2012,2021/5/10,14,50,1
2012,2021/5/10,14,55,1
2012,2021/5/10,15,0,2
2012,2021/5/10,15,10,1
2012,2021/5/10,15,20,1
2012,2021/5/10,15,30,1
2012,2021/5/10,15,45,1
2012,2021/5/10,16,0,1
2012,2021/5/10,16,30,1
2012,2021/5/10,16,40,1
2012,2021/5/10,17,10,1
2012,2021/5/10,17,20,2
2012,2021/5/10,17,30,1
2012,2021/5/10,17,35,2
2012,2021/5/10,17,40,4
2012,2021/5/10,17,45,3
2012,2021/5/10,17,50,3
2012,2021/5/10,18,10,5
2012,2021/5/10,18,15,2
2012,2021/5/10,18,20,2
2012,2021/5/10,18,25,3
2012,2021/5/10,18,50,1
2012,2021/5/10,19,5,1
2012,2021/5/10,19,30,1
2012,2021/5/10,19,45,1
2012,2021/5/10,19,50,1
2012,2021/5/10,20,30,1
2012,2021/5/10,20,35,1
2012,2021/5/10,20,40,1
2012,2021/5/10,20,45,1
2012,2021/5/10,21,15,1
2012,2021/5/10,22,10,1
2012,2021/5/10,23,25,2
2012,2021/5/11,0,20,1
2012,2021/5/11,5,40,1
2012,2021/5/11,5,55,1
2012,2021/5/11,6,0,1
2012,2021/5/11,8,5,1
2012,2021/5/11,8,15,1
2012,2021/5/11,9,0,2
2012,2021/5/11,9,25,2
2012,2021/5/11,9,35,1
2012,2021/5/11,9,45,1
2012,2021/5/11,10,25,1
2012,2021/5/11,11,15,1
2012,2021/5/11,11,25,1
2012,2021/5/11,11,35,3
2012,2021/5/11,11,40,1
2012,2021/5/11,11,45,1
2012,2021/5/11,12,45,1
2012,2021/5/11,13,0,1
2012,2021/5/11,13,25,1
2012,2021/5/11,13,30,1
2012,2021/5/11,13,40,1
2012,2021/5/11,13,45,1
2012,2021/5/11,13,55,1
2012,2021/5/11,14,0,2
2012,2021/5/11,14,10,1
2012,2021/5/11,14,15,2
2012,2021/5/11,14,20,1
2012,2021/5/11,14,50,1
2012,2021/5/11,15,20,1
2012,2021/5/11,15,30,1
2012,2021/5/11,15,55,1
2012,2021/5/11,16,45,1
2012,2021/5/11,16,50,1
2012,2021/5/11,17,10,2
2012,2021/5/11,17,30,1
2012,2021/5/11,17,40,3
2012,2021/5/11,17,45,6
2012,2021/5/11,17,50,4
2012,2021/5/11,18,5,1
2012,2021/5/11,18,10,4
2012,2021/5/11,18,15,5
2012,2021/5/11,18,20,2
2012,2021/5/11,18,25,2
2012,2021/5/11,18,50,1
2012,2021/5/11,19,5,1
2012,2021/5/11,19,15,1
2012,2021/5/11,19,35,1
2012,2021/5/11,20,5,1
2012,2021/5/11,20,15,1
2012,2021/5/11,20,40,1
2012,2021/5/11,21,10,1
2012,2021/5/11,21,15,1
2012,2021/5/11,21,55,1
2012,2021/5/11,23,25,3
2012,2021/5/12,5,45,1
2012,2021/5/12,5,50,2
2012,2021/5/12,6,5,1
2012,2021/5/12,7,45,1
2012,2021/5/12,7,50,1
2012,2021/5/12,8,0,1
2012,2021/5/12,8,10,2
2012,2021/5/12,8,35,2
2012,2021/5/12,8,45,1
2012,2021/5/12,9,5,1
2012,2021/5/12,9,25,3
2012,2021/5/12,9,30,1
2012,2021/5/12,9,35,1
2012,2021/5/12,9,40,1
2012,2021/5/12,10,0,1
2012,2021/5/12,11,0,1
2012,2021/5/12,11,5,2
2012,2021/5/12,11,20,1
2012,2021/5/12,11,30,1
2012,2021/5/12,11,35,1
2012,2021/5/12,11,50,1
2012,2021/5/12,12,5,1
2012,2021/5/12,12,30,1
2012,2021/5/12,12,35,1
2012,2021/5/12,12,55,1
2012,2021/5/12,13,10,1
2012,2021/5/12,13,30,2
2012,2021/5/12,13,35,1
2012,2021/5/12,13,40,1
2012,2021/5/12,13,50,3
2012,2021/5/12,14,0,1
2012,2021/5/12,14,15,1
2012,2021/5/12,14,20,1
2012,2021/5/12,14,35,1
2012,2021/5/12,14,50,1
2012,2021/5/12,15,5,2
2012,2021/5/12,15,15,1
2012,2021/5/12,15,30,1
2012,2021/5/12,15,40,1
2012,2021/5/12,16,10,1
2012,2021/5/12,16,35,2
2012,2021/5/12,16,40,1
2012,2021/5/12,16,45,2
2012,2021/5/12,17,0,1
2012,2021/5/12,17,5,1
2012,2021/5/12,17,25,2
2012,2021/5/12,17,35,2
2012,2021/5/12,17,40,6
2012,2021/5/12,17,45,4
2012,2021/5/12,18,0,1
2012,2021/5/12,18,10,4
2012,2021/5/12,18,15,1
2012,2021/5/12,18,20,2
2012,2021/5/12,18,25,1
2012,2021/5/12,18,30,1
2012,2021/5/12,18,40,1
2012,2021/5/12,18,45,1
2012,2021/5/12,18,55,3
2012,2021/5/12,19,5,1
2012,2021/5/12,20,10,1
2012,2021/5/12,21,0,1
2012,2021/5/12,21,15,1
2012,2021/5/12,21,25,1
2012,2021/5/12,22,0,1
2012,2021/5/12,22,25,2
2012,2021/5/12,23,25,2
2012,2021/5/13,0,10,1
2012,2021/5/13,5,45,1
2012,2021/5/13,5,55,1
2012,2021/5/13,6,0,1
2012,2021/5/13,6,15,1
2012,2021/5/13,8,50,1
2012,2021/5/13,9,10,1
2012,2021/5/13,9,20,1
2012,2021/5/13,9,25,1
2012,2021/5/13,9,30,1
2012,2021/5/13,9,40,2
2012,2021/5/13,9,55,1
2012,2021/5/13,10,0,3
2012,2021/5/13,10,20,1
2012,2021/5/13,10,30,1
2012,2021/5/13,10,40,1
2012,2021/5/13,10,50,1
2012,2021/5/13,11,15,4
2012,2021/5/13,11,20,1
2012,2021/5/13,11,30,2
2012,2021/5/13,11,45,1
2012,2021/5/13,11,50,3
2012,2021/5/13,13,25,1
2012,2021/5/13,13,30,1
2012,2021/5/13,13,35,1
2012,2021/5/13,13,50,1
2012,2021/5/13,14,55,1
2012,2021/5/13,15,30,1
2012,2021/5/13,16,20,1
2012,2021/5/13,16,30,1
2012,2021/5/13,16,40,1
2012,2021/5/13,16,45,1
2012,2021/5/13,16,50,1
2012,2021/5/13,16,55,1
2012,2021/5/13,17,40,1
2012,2021/5/13,18,10,2
2012,2021/5/13,21,15,1
2012,2021/5/13,23,25,2
2012,2021/5/14,2,25,1
2012,2021/5/14,5,40,1
2012,2021/5/14,5,55,1
2012,2021/5/14,6,0,1
2012,2021/5/14,6,20,1
2012,2021/5/14,7,10,1
2012,2021/5/14,8,55,1
2012,2021/5/14,9,10,1
2012,2021/5/14,9,15,1
2012,2021/5/14,9,25,2
2012,2021/5/14,9,55,1
2012,2021/5/14,10,0,1
2012,2021/5/14,10,15,1
2012,2021/5/14,10,25,1
2012,2021/5/14,10,30,1
2012,2021/5/14,11,30,1
2012,2021/5/14,12,15,1
2012,2021/5/14,12,40,3
2012,2021/5/14,13,5,1
2012,2021/5/14,13,30,1
2012,2021/5/14,13,40,1
2012,2021/5/14,13,55,2
2012,2021/5/14,14,25,2
2012,2021/5/14,14,35,1
2012,2021/5/14,15,20,2
2012,2021/5/14,15,30,1
2012,2021/5/14,15,50,1
2012,2021/5/14,16,25,1
2012,2021/5/14,17,15,1
2012,2021/5/14,17,20,1
2012,2021/5/14,17,40,1
2012,2021/5/14,17,50,1
2012,2021/5/14,18,5,1
2012,2021/5/14,18,10,1
2012,2021/5/14,18,15,1
2012,2021/5/14,19,25,1
2012,2021/5/14,19,45,1
2012,2021/5/14,20,10,1
2012,2021/5/14,21,10,1
2012,2021/5/14,21,20,1
2012,2021/5/14,21,40,1
2012,2021/5/14,23,30,2
2012,2021/5/14,23,45,1
2012,2021/5/14,23,50,1
2012,2021/5/15,4,55,1
2012,2021/5/15,5,45,1
2012,2021/5/15,6,0,2
2012,2021/5/15,6,45,1
2012,2021/5/15,8,50,1
2012,2021/5/15,9,15,2
2012,2021/5/15,9,25,1
2012,2021/5/15,9,30,1
2012,2021/5/15,9,55,1
2012,2021/5/15,10,0,1
2012,2021/5/15,10,40,1
2012,2021/5/15,10,45,1
2012,2021/5/15,11,0,1
2012,2021/5/15,11,5,1
2012,2021/5/15,11,35,1
2012,2021/5/15,11,55,1
2012,2021/5/15,13,30,2
2012,2021/5/15,13,40,1
2012,2021/5/15,13,45,2
2012,2021/5/15,14,10,1
2012,2021/5/15,14,20,1
2012,2021/5/15,14,35,1
2012,2021/5/15,15,0,1
2012,2021/5/15,15,10,1
2012,2021/5/15,15,25,2
2012,2021/5/15,16,5,1
2012,2021/5/15,16,15,1
2012,2021/5/15,16,25,1
2012,2021/5/15,16,35,1
2012,2021/5/15,16,45,1
2012,2021/5/15,16,50,3
2012,2021/5/15,16,55,2
2012,2021/5/15,17,0,1
2012,2021/5/15,17,5,1
2012,2021/5/15,17,15,1
2012,2021/5/15,17,30,2
2012,2021/5/15,17,40,1
2012,2021/5/15,17,45,1
2012,2021/5/15,18,10,2
2012,2021/5/15,18,20,1
2012,2021/5/15,18,50,2
2012,2021/5/15,19,0,1
2012,2021/5/15,19,5,1
2012,2021/5/15,19,25,1
2012,2021/5/15,19,30,1
2012,2021/5/15,20,15,1
2012,2021/5/15,20,40,1
2012,2021/5/15,21,5,1
2012,2021/5/15,21,10,1
2012,2021/5/15,21,15,1
2012,2021/5/15,21,40,1
2012,2021/5/15,22,5,1
2012,2021/5/15,23,10,1
2012,2021/5/15,23,25,2
2012,2021/5/16,0,20,1
2012,2021/5/16,5,40,1
2012,2021/5/16,5,55,1
2012,2021/5/16,6,0,1
2012,2021/5/16,6,50,1
2012,2021/5/16,8,30,1
2012,2021/5/16,8,55,1
2012,2021/5/16,9,0,1
2012,2021/5/16,9,10,1
2012,2021/5/16,9,15,1
2012,2021/5/16,9,25,2
2012,2021/5/16,10,0,2
2012,2021/5/16,10,20,1
2012,2021/5/16,11,0,3
2012,2021/5/16,11,5,1
2012,2021/5/16,11,40,1
2012,2021/5/16,11,55,2
2012,2021/5/16,12,0,1
2012,2021/5/16,12,20,1
2012,2021/5/16,12,35,1
2012,2021/5/16,13,25,1
2012,2021/5/16,13,30,1
2012,2021/5/16,13,40,2
2012,2021/5/16,13,45,1
2012,2021/5/16,13,55,2
2012,2021/5/16,14,20,1
2012,2021/5/16,14,45,1
2012,2021/5/16,15,0,2
2012,2021/5/16,15,5,1
2012,2021/5/16,15,10,1
2012,2021/5/16,15,30,2
2012,2021/5/16,15,50,1
2012,2021/5/16,16,55,1
2012,2021/5/16,17,25,1
2012,2021/5/16,17,30,2
2012,2021/5/16,17,35,2
2012,2021/5/16,17,40,1
2012,2021/5/16,17,50,1
2012,2021/5/16,18,10,1
2012,2021/5/16,18,20,1
2012,2021/5/16,18,50,2
2012,2021/5/16,19,50,1
2012,2021/5/16,19,55,1
2012,2021/5/16,20,15,1
2012,2021/5/16,20,50,1
2012,2021/5/16,21,15,1
2012,2021/5/16,22,30,1
2012,2021/5/16,23,25,2
2012,2021/5/16,23,35,1
2012,2021/5/17,0,20,1
2012,2021/5/17,5,40,1
2012,2021/5/17,5,50,1
2012,2021/5/17,6,5,1
2012,2021/5/17,6,10,1
2012,2021/5/17,6,20,1
2012,2021/5/17,8,0,1
2012,2021/5/17,8,10,1
2012,2021/5/17,8,25,1
2012,2021/5/17,8,35,1
2012,2021/5/17,8,50,2
2012,2021/5/17,9,15,2
2012,2021/5/17,9,20,1
2012,2021/5/17,9,25,1
2012,2021/5/17,9,30,1
2012,2021/5/17,9,35,1
2012,2021/5/17,10,0,2
2012,2021/5/17,10,15,1
2012,2021/5/17,10,20,1
2012,2021/5/17,10,35,1
2012,2021/5/17,10,45,1
2012,2021/5/17,11,10,1
2012,2021/5/17,11,15,1
2012,2021/5/17,11,20,1
2012,2021/5/17,11,25,1
2012,2021/5/17,11,40,2
2012,2021/5/17,11,55,1
2012,2021/5/17,12,25,1
2012,2021/5/17,13,5,1
2012,2021/5/17,13,25,1
2012,2021/5/17,13,40,1
2012,2021/5/17,13,45,1
2012,2021/5/17,13,50,1
2012,2021/5/17,14,0,1
2012,2021/5/17,14,40,1
2012,2021/5/17,14,50,1
2012,2021/5/17,15,15,1
2012,2021/5/17,15,35,1
2012,2021/5/17,15,45,1
2012,2021/5/17,15,50,1
2012,2021/5/17,15,55,1
2012,2021/5/17,16,0,2
2012,2021/5/17,16,5,1
2012,2021/5/17,16,15,1
2012,2021/5/17,17,10,1
2012,2021/5/17,17,30,3
2012,2021/5/17,17,35,3
2012,2021/5/17,17,40,2
2012,2021/5/17,17,45,1
2012,2021/5/17,17,50,6
2012,2021/5/17,17,55,2
2012,2021/5/17,18,5,1
2012,2021/5/17,18,10,3
2012,2021/5/17,18,15,1
2012,2021/5/17,18,20,3
2012,2021/5/17,18,25,1
2012,2021/5/17,18,30,1
2012,2021/5/17,18,35,1
2012,2021/5/17,18,45,1
2012,2021/5/17,19,15,1
2012,2021/5/17,19,35,1
2012,2021/5/17,19,45,1
2012,2021/5/17,20,0,1
2012,2021/5/17,20,40,1
2012,2021/5/17,21,15,1
2012,2021/5/17,21,25,1
2012,2021/5/17,23,5,1
2012,2021/5/17,23,10,1
2012,2021/5/17,23,15,1
2012,2021/5/17,23,25,2
2012,2021/5/18,5,55,1
2012,2021/5/18,6,0,1
2012,2021/5/18,6,5,1
2012,2021/5/18,6,25,1
2012,2021/5/18,6,50,1
2012,2021/5/18,8,5,1
2012,2021/5/18,8,30,1
2012,2021/5/18,9,25,2
2012,2021/5/18,10,0,1
2012,2021/5/18,10,30,1
2012,2021/5/18,10,45,1
2012,2021/5/18,11,15,1
2012,2021/5/18,11,20,1
2012,2021/5/18,11,55,1
2012,2021/5/18,12,0,1
2012,2021/5/18,12,45,1
2012,2021/5/18,13,20,1
2012,2021/5/18,13,30,1
2012,2021/5/18,13,45,1
2012,2021/5/18,14,0,1
2012,2021/5/18,14,15,2
2012,2021/5/18,14,35,1
2012,2021/5/18,15,0,1
2012,2021/5/18,15,15,1
2012,2021/5/18,15,25,1
2012,2021/5/18,15,30,1
2012,2021/5/18,15,35,1
2012,2021/5/18,15,50,1
2012,2021/5/18,15,55,1
2012,2021/5/18,16,0,1
2012,2021/5/18,16,25,1
2012,2021/5/18,17,5,1
2012,2021/5/18,17,30,1
2012,2021/5/18,17,35,1
2012,2021/5/18,17,40,1
2012,2021/5/18,17,45,5
2012,2021/5/18,17,50,3
2012,2021/5/18,17,55,1
